continent,year,population,gdp,cement_co2,cement_co2_per_capita,co2,co2_growth_abs,co2_growth_prct,co2_per_capita,co2_per_gdp,co2_per_unit_energy,coal_co2,coal_co2_per_capita,consumption_co2,consumption_co2_per_capita,consumption_co2_per_gdp,cumulative_cement_co2,cumulative_co2,cumulative_co2_including_luc,cumulative_coal_co2,cumulative_flaring_co2,cumulative_gas_co2,cumulative_luc_co2,cumulative_oil_co2,cumulative_other_co2,energy_per_capita,energy_per_gdp,flaring_co2,flaring_co2_per_capita,gas_co2,gas_co2_per_capita,ghg_excluding_lucf_per_capita,ghg_per_capita,land_use_change_co2,land_use_change_co2_per_capita,methane,methane_per_capita,nitrous_oxide,nitrous_oxide_per_capita,oil_co2,oil_co2_per_capita,other_co2_per_capita,other_industry_co2,primary_energy_consumption,share_global_cement_co2,share_global_co2,share_global_co2_including_luc,share_global_coal_co2,share_global_cumulative_cement_co2,share_global_cumulative_co2,share_global_cumulative_co2_including_luc,share_global_cumulative_coal_co2,share_global_cumulative_flaring_co2,share_global_cumulative_gas_co2,share_global_cumulative_luc_co2,share_global_cumulative_oil_co2,share_global_cumulative_other_co2,share_global_flaring_co2,share_global_gas_co2,share_global_luc_co2,share_global_oil_co2,share_global_other_co2,total_ghg,total_ghg_excluding_lucf,trade_co2,trade_co2_share
Africa,1841,101734515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Africa,1842,102839146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Africa,1843,103982621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Africa,1844,105146559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Africa,1845,106331394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Africa,1846,107537534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Africa,1847,108765412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Africa,1848,110015469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Africa,1849,111156406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Africa,1850,112295370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185.655,0,0,0,406.301,0,0,0,0,0,0,0,0,0,0,406.301,3.618,0,0,0,0,0,0,0,0,0,0,0,7.082,0,0,0,7.082,0,0,0,16.757,0,0,0,0,16.757,0,0,0,0,0,0
Africa,1851,112846162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435.173,0,0,0,874.633,0,0,0,0,0,0,0,0,0,0,468.332,4.15,0,0,0,0,0,0,0,0,0,0,0,9.201,0,0,0,8.159,0,0,0,17.713,0,0,0,0,18.635,0,0,0,0,0,0
Africa,1852,113385258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,723.164,0,0,0,1381.328,0,0,0,0,0,0,0,0,0,0,506.695,4.469,0,0,0,0,0,0,0,0,0,0,0,10.44,0,0,0,8.937,0,0,0,18.445,0,0,0,0,19.863,0,0,0,0,0,0
Africa,1853,113801930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1042.628,0,0,0,1920.339,0,0,0,0,0,0,0,0,0,0,539.011,4.736,0,0,0,0,0,0,0,0,0,0,0,11.306,0,0,0,9.55,0,0,0,19.018,0,0,0,0,20.663,0,0,0,0,0,0
Africa,1854,114222280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1375.795,0,0,0,2472.833,0,0,0,0,0,0,0,0,0,0,552.495,4.837,0,0,0,0,0,0,0,0,0,0,0,11.544,0,0,0,9.967,0,0,0,19.428,0,0,0,0,21,0,0,0,0,0,0
Africa,1855,114646381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1722.153,0,0,0,3045.48,0,0,0,0,0,0,0,0,0,0,572.647,4.995,0,0,0,0,0,0,0,0,0,0,0,11.927,0,0,0,10.307,0,0,0,19.812,0,0,0,0,21.66,0,0,0,0,0,0
Africa,1856,115074281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2076.792,0,0,0,3624.685,0,0,0,0,0,0,0,0,0,0,579.205,5.033,0,0,0,0,0,0,0,0,0,0,0,12.008,0,0,0,10.563,0,0,0,20.083,0,0,0,0,21.644,0,0,0,0,0,0
Africa,1857,115506066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2440.188,0,0,0,4215.102,0,0,0,0,0,0,0,0,0,0,590.417,5.112,0,0,0,0,0,0,0,0,0,0,0,12.195,0,0,0,10.778,0,0,0,20.316,0,0,0,0,21.868,0,0,0,0,0,0
Africa,1858,115941807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2810.801,0,0,0,4814.276,0,0,0,0,0,0,0,0,0,0,599.174,5.168,0,0,0,0,0,0,0,0,0,0,0,12.291,0,0,0,10.956,0,0,0,20.504,0,0,0,0,21.938,0,0,0,0,0,0
Africa,1859,116390242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3189.549,0,0,0,5422.097,0,0,0,0,0,0,0,0,0,0,607.821,5.222,0,0,0,0,0,0,0,0,0,0,0,12.369,0,0,0,11.106,0,0,0,20.663,0,0,0,0,22.016,0,0,0,0,0,0
Africa,1860,117016275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3400.485,0,0,0,5837.961,0,0,0,0,0,0,0,0,0,0,415.864,3.554,0,0,0,0,0,0,0,0,0,0,0,7.077,0,0,0,10.727,0,0,0,20.208,0,0,0,0,15.694,0,0,0,0,0,0
Africa,1861,117325088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3547.118,0,0,0,6179.959,0,0,0,0,0,0,0,0,0,0,341.998,2.915,0,0,0,0,0,0,0,0,0,0,0,5.105,0,0,0,10.26,0,0,0,19.672,0,0,0,0,13.546,0,0,0,0,0,0
Africa,1862,117811414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3657.625,0,0,0,6477.806,0,0,0,0,0,0,0,0,0,0,297.847,2.528,0,0,0,0,0,0,0,0,0,0,0,3.866,0,0,0,9.772,0,0,0,19.098,0,0,0,0,11.891,0,0,0,0,0,0
Africa,1863,118310277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3745.927,0,0,0,6750.37,0,0,0,0,0,0,0,0,0,0,272.565,2.304,0,0,0,0,0,0,0,0,0,0,0,3.063,0,0,0,9.292,0,0,0,18.533,0,0,0,0,10.882,0,0,0,0,0,0
Africa,1864,118812918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3818.584,0,0,0,7002.637,0,0,0,0,0,0,0,0,0,0,252.266,2.123,0,0,0,0,0,0,0,0,0,0,0,2.524,0,0,0,8.841,0,0,0,18.003,0,0,0,0,10.205,0,0,0,0,0,0
Africa,1865,119319375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3880.652,0,0,0,7247.465,0,0,0,0,0,0,0,0,0,0,244.828,2.052,0,0,0,0,0,0,0,0,0,0,0,2.159,0,0,0,8.424,0,0,0,17.532,0,0,0,0,10.021,0,0,0,0,0,0
Africa,1866,119829679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3935.319,0,0,0,7483.756,0,0,0,0,0,0,0,0,0,0,236.291,1.972,0,0,0,0,0,0,0,0,0,0,0,1.899,0,0,0,8.04,0,0,0,17.097,0,0,0,0,9.712,0,0,0,0,0,0
Africa,1867,120343860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3982.841,0,0,0,7711.768,0,0,0,0,0,0,0,0,0,0,228.011,1.895,0,0,0,0,0,0,0,0,0,0,0,1.632,0,0,0,7.68,0,0,0,16.69,0,0,0,0,9.367,0,0,0,0,0,0
Africa,1868,120861940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4025.307,0,0,0,7932.926,0,0,0,0,0,0,0,0,0,0,221.159,1.83,0,0,0,0,0,0,0,0,0,0,0,1.46,0,0,0,7.35,0,0,0,16.315,0,0,0,0,9.145,0,0,0,0,0,0
Africa,1869,121396213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4064.036,0,0,0,8150.348,0,0,0,0,0,0,0,0,0,0,217.422,1.791,0,0,0,0,0,0,0,0,0,0,0,1.328,0,0,0,7.045,0,0,0,15.975,0,0,0,0,9.08,0,0,0,0,0,0
Africa,1870,122130573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4100.272,0,0,0,8373.192,0,0,0,0,0,0,0,0,0,0,222.844,1.825,0,0,0,0,0,0,0,0,0,0,0,1.167,0,0,0,6.745,0,0,0,15.624,0,0,0,0,8.661,0,0,0,0,0,0
Africa,1871,122512483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4134.055,0,0,0,8598.346,0,0,0,0,0,0,0,0,0,0,225.153,1.838,0,0,0,0,0,0,0,0,0,0,0,1.039,0,0,0,6.455,0,0,0,15.279,0,0,0,0,8.387,0,0,0,0,0,0
Africa,1872,123096528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4165.455,0,0,0,8827.272,0,0,0,0,0,0,0,0,0,0,228.927,1.86,0,0,0,0,0,0,0,0,0,0,0,0.933,0,0,0,6.18,0,0,0,14.957,0,0,0,0,8.353,0,0,0,0,0,0
Africa,1873,123697570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4194.84,0,0,0,9055.906,0,0,0,0,0,0,0,0,0,0,228.634,1.848,0,0,0,0,0,0,0,0,0,0,0,0.845,0,0,0,5.918,0,0,0,14.647,0,0,0,0,8.132,0,0,0,0,0,0
Africa,1874,124303524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4223.017,0,0,0,9281.755,0,0,0,0,0,0,0,0,0,0,225.849,1.817,0,0,0,0,0,0,0,0,0,0,0,0.808,0,0,0,5.678,0,0,0,14.348,0,0,0,0,7.889,0,0,0,0,0,0
Africa,1875,124914434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4249.288,0,0,0,9509.619,0,0,0,0,0,0,0,0,0,0,227.864,1.824,0,0,0,0,0,0,0,0,0,0,0,0.737,0,0,0,5.452,0,0,0,14.071,0,0,0,0,7.883,0,0,0,0,0,0
Africa,1876,125530329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4274.605,0,0,0,9739.315,0,0,0,0,0,0,0,0,0,0,229.696,1.83,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,5.242,0,0,0,13.812,0,0,0,0,7.84,0,0,0,0,0,0
Africa,1877,126151259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4299.228,0,0,0,9967.985,0,0,0,0,0,0,0,0,0,0,228.67,1.813,0,0,0,0,0,0,0,0,0,0,0,0.67,0,0,0,5.045,0,0,0,13.564,0,0,0,0,7.684,0,0,0,0,0,0
Africa,1878,126777272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4322.458,0,0,0,10193.725,0,0,0,0,0,0,0,0,0,0,225.739,1.781,0,0,0,0,0,0,0,0,0,0,0,0.623,0,0,0,4.859,0,0,0,13.323,0,0,0,0,7.459,0,0,0,0,0,0
Africa,1879,127418579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4345.064,0,0,0,10423.567,0,0,0,0,0,0,0,0,0,0,229.843,1.804,0,0,0,0,0,0,0,0,0,0,0,0.592,0,0,0,4.683,0,0,0,13.098,0,0,0,0,7.499,0,0,0,0,0,0
Africa,1880,128257119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4369.21,0,0,0,10654.105,0,0,0,0,0,0,0,0,0,0,230.539,1.797,0,0,0,0,0,0,0,0,0,0,0,0.611,0,0,0,4.517,0,0,0,12.886,0,0,0,0,7.435,0,0,0,0,0,0
Africa,1881,128747572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4393.686,0,0,0,10888.564,0,0,0,0,0,0,0,0,0,0,234.459,1.821,0,0,0,0,0,0,0,0,0,0,0,0.615,0,0,0,4.363,0,0,0,12.694,0,0,0,0,7.571,0,0,0,0,0,0
Africa,1882,129435490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4418.674,0,0,0,11124.82,0,0,0,0,0,0,0,0,0,0,236.255,1.825,0,0,0,0,0,0,0,0,0,0,0,0.611,0,0,0,4.216,0,0,0,12.509,0,0,0,0,7.477,0,0,0,0,0,0
Africa,1883,130139177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4442.966,0,0,0,11358.84,0,0,0,0,0,0,0,0,0,0,234.02,1.798,0,0,0,0,0,0,0,0,0,0,0,0.577,0,0,0,4.076,0,0,0,12.325,0,0,0,0,7.266,0,0,0,0,0,0
Africa,1884,130848603,0,0,0,0.022,0.022,0,0,0,0,0.022,0,0,0,0,0,0.022,4483.805,0.022,0,0,11596.083,0,0,0,0,0,0,0,0,0,0,237.244,1.813,0,0,0,0,0,0,0,0,0,0,0.002,0.963,0.002,0,0,3.959,0,0,0,12.156,0,0,0,0,7.322,0,0,0,0,0,0
Africa,1885,131563803,0,0,0,0.037,0.015,66.667,0,0,0,0.037,0,0,0,0,0,0.059,4525.025,0.059,0,0,11830.727,0,0,0,0,0,0,0,0,0,0,234.643,1.783,0,0,0,0,0,0,0,0,0,0,0.004,0.969,0.004,0,0,3.851,0,0,0,11.994,0,0,0,0,7.233,0,0,0,0,0,0
Africa,1886,132284841,0,0,0,0.048,0.011,30,0,0,0,0.048,0,0,0,0,0,0.106,4564.461,0.106,0,0,12067.53,0,0,0,0,0,0,0,0,0,0,236.804,1.79,0,0,0,0,0,0,0,0,0,0,0.005,0.918,0.005,0,0,3.747,0,0,0,11.841,0,0,0,0,7.237,0,0,0,0,0,0
Africa,1887,133011765,0,0,0,0.048,0,0,0,0,0,0.048,0,0,0,0,0,0.154,4603.457,0.154,0,0,12302.429,0,0,0,0,0,0,0,0,0,0,234.899,1.766,0,0,0,0,0,0,0,0,0,0,0.004,0.886,0.005,0,0.001,3.647,0.001,0,0,11.69,0,0,0,0,7.063,0,0,0,0,0,0
Africa,1888,133744628,0,0,0,0.081,0.033,69.231,0.001,0,0,0.081,0.001,0,0,0,0,0.234,4642.669,0.234,0,0,12539.087,0,0,0,0,0,0,0,0,0,0,236.658,1.769,0,0,0,0,0,0,0,0,0,0,0.007,0.868,0.007,0,0.001,3.551,0.001,0,0,11.55,0,0,0,0,7.119,0,0,0,0,0,0
Africa,1889,134394419,0,0,0,0.132,0.051,63.636,0.001,0,0,0.132,0.001,0,0,0,0,0.366,4681.126,0.366,0,0,12775.928,0,0,0,0,0,0,0,0,0,0,236.841,1.762,0,0,0,0,0,0,0,0,0,0,0.011,0.848,0.011,0,0.001,3.461,0.001,0,0,11.416,0,0,0,0,7.079,0,0,0,0,0,0
Africa,1890,135129385,0,0,0,0.297,0.165,125,0.002,0,0,0.297,0.002,0,0,0,0,0.663,4727.48,0.663,0,0,13031.126,0,0,0,0,0,0,0,0,0,0,255.198,1.889,0,0,0,0,0,0,0,0,0,0,0.023,0.973,0.024,0,0.002,3.376,0.002,0,0,11.294,0,0,0,0,7.362,0,0,0,0,0,0
Africa,1891,135445399,0,0,0,0.297,0,0,0.002,0,0,0.297,0.002,0,0,0,0,0.96,4777.167,0.96,0,0,13293.944,0,0,0,0,0,0,0,0,0,0,262.819,1.94,0,0,0,0,0,0,0,0,0,0,0.022,1.009,0.023,0,0.003,3.296,0.003,0,0,11.177,0,0,0,0,7.375,0,0,0,0,0,0
Africa,1892,135846881,0,0,0,0.48,0.183,61.728,0.004,0,0,0.48,0.004,0,0,0,0,1.44,4829.31,1.44,0,0,13563.908,0,0,0,0,0,0,0,0,0,0,269.964,1.987,0,0,0,0,0,0,0,0,0,0,0.035,1.049,0.036,0,0.005,3.221,0.005,0,0,11.069,0,0,0,0,7.501,0,0,0,0,0,0
Africa,1893,136165893,0,0,0,1.799,1.319,274.809,0.013,0,0,1.799,0.013,0,0,0,0,3.239,4884.31,3.239,0,0,13841.017,0,0,0,0,0,0,0,0,0,0,277.108,2.035,0,0,0,0,0,0,0,0,0,0,0.133,1.095,0.138,0,0.01,3.152,0.01,0,0,10.967,0,0,0,0,7.556,0,0,0,0,0,0
Africa,1894,136491624,0,0,0,2.433,0.634,35.234,0.018,0,0,2.433,0.018,0,0,0,0,5.672,4940.384,5.672,0,0,14117.795,0,0,0,0,0,0,0,0,0,0,276.779,2.028,0,0,0,0,0,0,0,0,0,0,0.174,1.099,0.18,0,0.016,3.087,0.017,0,0,10.867,0,0,0,0,7.475,0,0,0,0,0,0
Africa,1895,136824118,0,0,0,3.338,0.905,37.199,0.024,0,0,3.338,0.024,0,0,0,0,9.01,4998.389,9.01,0,0,14398.384,0,0,0,0,0,0,0,0,0,0,280.589,2.051,0,0,0,0,0,0,0,0,0,0,0.225,1.109,0.233,0,0.025,3.024,0.025,0,0,10.773,0,0,0,0,7.496,0,0,0,0,0,0
Africa,1896,137163427,0,0,0,4.258,0.92,27.552,0.031,0,0,4.258,0.031,0,0,0,0,13.267,5057.826,13.267,0,0,14674.833,0,0,0,0,0,0,0,0,0,0,276.449,2.015,0,0,0,0,0,0,0,0,0,0,0.278,1.119,0.289,0,0.035,2.965,0.036,0,0,10.678,0,0,0,0,7.32,0,0,0,0,0,0
Africa,1897,137509591,0,0,0,4.778,0.52,12.22,0.035,0,0,4.778,0.035,0,0,0,0,18.045,5118.846,18.045,0,0,14955.604,0,0,0,0,0,0,0,0,0,0,280.772,2.042,0,0,0,0,0,0,0,0,0,0,0.297,1.126,0.31,0,0.046,2.908,0.047,0,0,10.588,0,0,0,0,7.36,0,0,0,0,0,0
Africa,1898,137862661,0,0,0,6.049,1.271,26.61,0.044,0,0,6.049,0.044,0,0,0,0,24.094,5181.211,24.094,0,0,15235.096,0,0,0,0,0,0,0,0,0,0,279.49,2.027,0,0,0,0,0,0,0,0,0,0,0.357,1.126,0.371,0,0.059,2.854,0.06,0,0,10.5,0,0,0,0,7.267,0,0,0,0,0,0
Africa,1899,138243556,0,0,0,5.518,-0.531,-8.783,0.04,0,0,5.518,0.04,0,0,0,0,29.612,5244.217,29.612,0,0,15517.076,0,0,0,0,0,0,0,0,0,0,281.981,2.04,0,0,0,0,0,0,0,0,0,0,0.298,1.098,0.31,0,0.069,2.8,0.071,0,0,10.416,0,0,0,0,7.253,0,0,0,0,0,0
Africa,1900,138827369,0,0,0,2.33,-3.188,-57.769,0.017,0,0,2.33,0.017,0,0,0,0,31.943,5308.835,31.943,0,0,15819.21,0,0,0,0,0,0,0,0,0,0,302.133,2.176,0,0,0,0,0,0,0,0,0,0,0.119,1.085,0.124,0,0.071,2.747,0.073,0,0,10.341,0,0,0,0,7.548,0,0,0,0,0,0
Africa,1901,139094637,0,0,0,3.909,1.579,67.767,0.028,0,0,3.909,0.028,0,0,0,0,35.852,5378.184,35.852,0,0,16133.875,0,0,0,0,0,0,0,0,0,0,314.664,2.262,0,0,0,0,0,0,0,0,0,0,0.194,1.143,0.203,0,0.077,2.698,0.078,0,0,10.274,0,0,0,0,7.766,0,0,0,0,0,0
Africa,1902,139567767,0,0,0,5.826,1.916,49.016,0.042,0,0,5.826,0.042,0,0,0,0,41.678,5451.427,41.678,0,0,16458.357,0,0,0,0,0,0,0,0,0,0,324.484,2.325,0,0,0,0,0,0,0,0,0,0,0.282,1.184,0.295,0,0.085,2.653,0.087,0,0,10.213,0,0,0,0,7.881,0,0,0,0,0,0
Africa,1903,140074606,0,0,0,7.896,2.07,35.535,0.056,0,0,7.896,0.056,0,0,0,0,49.574,5529.086,49.574,0,0,16789.363,0,0,0,0,0,0,0,0,0,0,331.006,2.363,0,0,0,0,0,0,0,0,0,0,0.35,1.216,0.367,0,0.097,2.61,0.099,0,0,10.158,0,0,0,0,8.015,0,0,0,0,0,0
Africa,1904,140595545,0,0,0,8.911,1.015,12.854,0.063,0,0,8.911,0.063,0,0,0,0,58.485,5610.361,58.485,0,0,17124.656,0,0,0,0,0,0,0,0,0,0,335.293,2.385,0,0,0,0,0,0,0,0,0,0,0.391,1.256,0.411,0,0.109,2.569,0.112,0,0,10.105,0,0,0,0,7.997,0,0,0,0,0,0
Africa,1905,141130711,0,0,0,10.263,1.352,15.173,0.073,0,0,10.263,0.073,0,0,0,0,68.748,5693.098,68.748,0,0,17461.709,0,0,0,0,0,0,0,0,0,0,337.051,2.388,0,0,0,0,0,0,0,0,0,0,0.423,1.243,0.444,0,0.123,2.53,0.126,0,0,10.053,0,0,0,0,7.971,0,0,0,0,0,0
Africa,1906,141680233,0,0,0,11.717,1.455,14.174,0.083,0,0,11.717,0.083,0,0,0,0,80.465,5777.326,80.465,0,0,17798.943,0,0,0,0,0,0,0,0,0,0,337.235,2.38,0,0,0,0,0,0,0,0,0,0,0.462,1.243,0.485,0,0.138,2.493,0.142,0,0,10.002,0,0,0,0,7.947,0,0,0,0,0,0
Africa,1907,142244256,0,0,0,12.93,1.213,10.35,0.091,0,0,12.93,0.091,0,0,0,0,93.395,5863.316,93.395,0,0,18139.145,0,0,0,0,0,0,0,0,0,0,340.202,2.392,0,0,0,0,0,0,0,0,0,0,0.448,1.199,0.471,0,0.152,2.454,0.157,0,0,9.954,0,0,0,0,7.946,0,0,0,0,0,0
Africa,1908,142822923,0,0,0,13.403,0.473,3.655,0.094,0,0,13.403,0.094,0,0,0,0,106.798,5950.329,106.798,0,0,18480.08,0,0,0,0,0,0,0,0,0,0,340.935,2.387,0,0,0,0,0,0,0,0,0,0,0.483,1.227,0.51,0,0.167,2.418,0.172,0,0,9.907,0,0,0,0,7.904,0,0,0,0,0,0
Africa,1909,143407172,0,0,0,15.385,1.982,14.789,0.107,0,0,15.385,0.107,0,0,0,0,122.183,6039.58,122.183,0,0,18822.846,0,0,0,0,0,0,0,0,0,0,342.767,2.39,0,0,0,0,0,0,0,0,0,0,0.532,1.235,0.564,0,0.182,2.385,0.188,0,0,9.861,0,0,0,0,7.899,0,0,0,0,0,0
Africa,1910,144170612,0,0,0,17.411,2.026,13.17,0.121,0,0,17.411,0.121,0,0,0,0,139.595,6135.621,139.595,0,0,19198.113,0,0,0,0,0,0,0,0,0,0,375.267,2.603,0,0,0,0,0,0,0,0,0,0,0.574,1.306,0.608,0,0.199,2.354,0.206,0,0,9.835,0,0,0,0,8.688,0,0,0,0,0,0
Africa,1911,144586985,0,0,0,16.865,-0.546,-3.136,0.117,0,0,16.854,0.117,0,0,0,0,156.46,6233.241,156.449,0,0,19593.863,0.011,0,0,0,0,0,0,0,0,0,395.749,2.737,0,0,0,0,0.011,0,0,0,0,0,0.548,1.321,0.581,0,0.214,2.326,0.221,0,0,9.821,0.001,0,0,0,9.18,0.007,0,0,0,0,0
Africa,1912,145180745,0,0,0,17.954,1.088,6.452,0.124,0,0,17.869,0.123,0,0,0,0,174.414,6336.016,174.318,0,0,20002.801,0.095,0,0,0,0,0,0,0,0,0,408.939,2.817,0,0,0,0,0.084,0.001,0,0,0,0,0.555,1.373,0.586,0,0.229,2.3,0.236,0,0,9.817,0.004,0,0,0,9.627,0.054,0,0,0,0,0
Africa,1913,145775225,0,0,0,19.606,1.652,9.204,0.134,0.473,0,19.566,0.134,0,0,0,0,194.02,6439.931,193.884,0,0,20419.105,0.136,0,0,0,0,0,0,0,0,0,416.304,2.856,0,0,0,0,0.04,0,0,0,0,0,0.559,1.343,0.594,0,0.243,2.274,0.252,0,0,9.817,0.006,0,0,0,9.833,0.022,0,0,0,0,0
Africa,1914,146378430,0,0,0,19.551,-0.055,-0.28,0.134,0,0,19.243,0.131,0,0,0,0,213.571,6543.827,213.128,0,0,20843.873,0.443,0,0,0,0,0,0,0,0,0,424.768,2.902,0,0,0,0,0.308,0.002,0,0,0,0,0.615,1.403,0.65,0,0.257,2.251,0.267,0,0,9.822,0.017,0,0,0,10.048,0.166,0,0,0,0,0
Africa,1915,146990451,0,0,0,19.606,0.055,0.281,0.133,0,0,19.514,0.133,0,0,0,0,233.177,6675.955,232.642,0,0,21269.74,0.535,0,0,0,0,0,0,0,0,0,425.867,2.897,0,0,0,0,0.092,0.001,0,0,0,0,0.626,1.806,0.672,0,0.271,2.241,0.281,0,0,9.829,0.019,0,0,0,10.18,0.046,0,0,0,0,0
Africa,1916,147611381,0,0,0,23.255,3.649,18.613,0.158,0,0,23.072,0.156,0,0,0,0,256.432,6817.154,255.714,0,0,21697,0.718,0,0,0,0,0,0,0,0,0,427.259,2.894,0,0,0,0,0.183,0.001,0,0,0,0,0.687,1.879,0.737,0,0.286,2.232,0.297,0,0,9.838,0.024,0,0,0,10.346,0.085,0,0,0,0,0
Africa,1917,148241306,0,0,0,25.344,2.088,8.981,0.171,0,0,24.919,0.168,0,0,0,0,281.776,6962.97,280.633,0,0,22129.021,1.143,0,0,0,0,0,0,0,0,0,432.022,2.914,0,0,0,0,0.425,0.003,0,0,0,0,0.716,1.901,0.765,0,0.303,2.224,0.314,0,0,9.85,0.036,0,0,0,10.461,0.178,0,0,0,0,0
Africa,1918,148852646,0,0,0,24.725,-0.619,-2.443,0.166,0,0,23.856,0.16,0,0,0,0,306.501,7107.397,304.489,0,0,22568.848,2.012,0,0,0,0,0,0,0,0,0,439.827,2.955,0,0,0,0,0.868,0.006,0,0,0,0,0.708,1.89,0.743,0,0.317,2.216,0.329,0,0,9.864,0.058,0,0,0,10.599,0.355,0,0,0,0,0
Africa,1919,149715052,0,0,0,25.443,0.718,2.905,0.17,0,0,24.751,0.165,0,0,0,0,331.944,7252.47,329.24,0,0,23011.312,2.703,0,0,0,0,0,0,0,0,0,442.465,2.955,0,0,0,0,0.692,0.005,0,0,0,0,0.84,2.029,0.912,0,0.333,2.212,0.346,0,0,9.879,0.072,0,0,0,10.734,0.253,0,0,0,0,0
